13.2121 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
23.0823 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.1839 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.2855 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.3866 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.4202 	DATA 	Keypress: left
23.4879 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.4885 	EXP 	Sound  reached end of file
23.4885 	EXP 	Sound  started
23.5924 	EXP 	unnamed TextStim: height = 0.06
23.5924 	EXP 	unnamed TextStim: height = 0.06
23.5924 	EXP 	unnamed TextStim: height = 0.06
23.5924 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.6935 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.7946 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.8041 	DATA 	Keypress: down
23.8957 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.8966 	EXP 	Sound  reached end of file
23.8966 	EXP 	Sound  started
24.0008 	EXP 	unnamed TextStim: height = 0.06
24.0008 	EXP 	unnamed TextStim: height = 0.06
24.0008 	EXP 	unnamed TextStim: height = 0.06
24.0008 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1023 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1860 	DATA 	Keypress: down
24.2038 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.2045 	EXP 	Sound  reached end of file
24.2045 	EXP 	Sound  started
24.3093 	EXP 	unnamed TextStim: height = 0.06
24.3093 	EXP 	unnamed TextStim: height = 0.06
24.3093 	EXP 	unnamed TextStim: height = 0.06
24.3093 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.4108 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.4865 	DATA 	Keypress: down
24.5120 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.5127 	EXP 	Sound  reached end of file
24.5127 	EXP 	Sound  started
24.6173 	EXP 	unnamed TextStim: height = 0.06
24.6173 	EXP 	unnamed TextStim: height = 0.06
24.6173 	EXP 	unnamed TextStim: height = 0.06
24.6173 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.7183 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.7683 	DATA 	Keypress: down
24.8194 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.8202 	EXP 	Sound  reached end of file
24.8202 	EXP 	Sound  started
24.9239 	EXP 	unnamed TextStim: height = 0.06
24.9239 	EXP 	unnamed TextStim: height = 0.06
24.9239 	EXP 	unnamed TextStim: height = 0.06
24.9239 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.0250 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.1261 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.2275 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.3291 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.3479 	DATA 	Keypress: down
25.4306 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.4313 	EXP 	Sound  reached end of file
25.4313 	EXP 	Sound  started
25.5357 	EXP 	unnamed TextStim: height = 0.06
25.5357 	EXP 	unnamed TextStim: height = 0.06
25.5357 	EXP 	unnamed TextStim: height = 0.06
25.5357 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.6370 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.7380 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.8390 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.9400 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.9585 	DATA 	Keypress: down
26.0411 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.0419 	EXP 	Sound  reached end of file
26.0419 	EXP 	Sound  started
26.1459 	EXP 	unnamed TextStim: height = 0.06
26.1459 	EXP 	unnamed TextStim: height = 0.06
26.1459 	EXP 	unnamed TextStim: height = 0.06
26.1459 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.2470 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.3485 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.4500 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.5512 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.6523 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.7534 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.8544 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.9555 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.0189 	DATA 	Keypress: space
27.0567 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.0739 	WARNING 	Monitor specification not found. Creating a temporary one...
28.1562 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

28.1564 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x16ff7ab00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x16ff7ab60>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1730cf460>, multiSample=False, name='window1', numSamples=2, pos=(116, 131), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.1564 	EXP 	window1: backgroundImage = None
28.1564 	EXP 	window1: backgroundFit = 'cover'
28.1614 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([64., 64.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
28.1624 	EXP 	Created slider_shape = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='slider_shape', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1408.,  720.]), units='pix', vertices=ndarray(...), win=Window(...))
28.4743 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.6587 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.8081 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.9522 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.0826 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.2362 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.5252 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.7277 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.9971 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
30.1967 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
30.2247 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Helvetica Bold', granularity=0.1, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1280.,   72.]), startValue=None, style=['rating'], styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='pix', win=Window(...))
30.2438 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
30.2506 	WARNING 	t of last frame was 2094.46ms (=1/0)
30.2506 	EXP 	slider: autoLog = True
30.2506 	EXP 	slider: styleTweaks = []
30.2506 	EXP 	slider: styleTweaks = []
30.2506 	EXP 	slider: styleTweaks = []
30.2506 	EXP 	slider: styleTweaks = []
30.2506 	EXP 	slider: contrast = 1.0
30.2506 	EXP 	slider: markerPos = None
30.2506 	EXP 	slider: autoLog = True
30.2506 	EXP 	unnamed TextStim: autoDraw = True
30.7116 	DATA 	Keypress: return
31.3384 	DATA 	Keypress: return
31.3432 	WARNING 	t of last frame was 1092.53ms (=1/0)
31.3432 	EXP 	unnamed TextStim: autoDraw = False
31.3508 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
31.3526 	EXP 	unnamed TextStim: autoDraw = True
31.7902 	DATA 	Keypress: return
32.2688 	DATA 	Keypress: return
32.2704 	WARNING 	t of last frame was 917.87ms (=1/1)
32.2704 	EXP 	unnamed TextStim: autoDraw = False
32.5957 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
12.9582 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.1487 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
16.9815 	WARNING 	Monitor specification not found. Creating a temporary one...
18.1594 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.1598 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x171b52b60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x171b52bc0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x171d1dd50>, multiSample=False, name='window1', numSamples=2, pos=(356, 191), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.1598 	EXP 	window1: backgroundImage = None
18.1599 	EXP 	window1: backgroundFit = 'cover'
18.1904 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Hello World', units='norm', win=Window(...), wrapWidth=1)
18.2034 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.6)
18.2062 	WARNING 	t of last frame was 46.88ms (=1/21)
21.2186 	WARNING 	t of last frame was 3012.34ms (=1/0)
21.2186 	EXP 	unnamed TextStim: height = 0.06
21.2186 	EXP 	unnamed TextStim: height = 0.06
21.2186 	EXP 	unnamed TextStim: height = 0.06
21.2186 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.3201 	WARNING 	t of last frame was 101.55ms (=1/9)
21.3201 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.4217 	WARNING 	t of last frame was 101.56ms (=1/9)
21.4217 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.5231 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
21.5231 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.6243 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.7253 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.8265 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.8766 	DATA 	Keypress: right
21.9278 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.0226 	EXP 	Sound  reached end of file
22.0226 	EXP 	Sound  started
22.1278 	EXP 	unnamed TextStim: height = 0.06
22.1278 	EXP 	unnamed TextStim: height = 0.06
22.1278 	EXP 	unnamed TextStim: height = 0.06
22.1278 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.2293 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.3304 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.4320 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.5335 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.6346 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.6357 	DATA 	Keypress: left
22.7358 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.7366 	EXP 	Sound  reached end of file
22.7367 	EXP 	Sound  started
22.8406 	EXP 	unnamed TextStim: height = 0.06
22.8406 	EXP 	unnamed TextStim: height = 0.06
22.8406 	EXP 	unnamed TextStim: height = 0.06
22.8406 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.9418 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.0428 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.1439 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.2453 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.3468 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.4479 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.4635 	DATA 	Keypress: down
23.5494 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.5501 	EXP 	Sound  reached end of file
23.5501 	EXP 	Sound  started
23.6549 	EXP 	unnamed TextStim: height = 0.06
23.6549 	EXP 	unnamed TextStim: height = 0.06
23.6549 	EXP 	unnamed TextStim: height = 0.06
23.6549 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.7481 	DATA 	Keypress: down
23.7560 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.7569 	EXP 	Sound  reached end of file
23.7569 	EXP 	Sound  started
23.8609 	EXP 	unnamed TextStim: height = 0.06
23.8609 	EXP 	unnamed TextStim: height = 0.06
23.8609 	EXP 	unnamed TextStim: height = 0.06
23.8609 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.9619 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.9719 	DATA 	Keypress: down
24.0630 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.0637 	EXP 	Sound  reached end of file
24.0637 	EXP 	Sound  started
24.1680 	EXP 	unnamed TextStim: height = 0.06
24.1680 	EXP 	unnamed TextStim: height = 0.06
24.1680 	EXP 	unnamed TextStim: height = 0.06
24.1680 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1715 	DATA 	Keypress: down
24.2690 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.2697 	EXP 	Sound  reached end of file
24.2697 	EXP 	Sound  started
24.3740 	EXP 	unnamed TextStim: height = 0.06
24.3740 	EXP 	unnamed TextStim: height = 0.06
24.3740 	EXP 	unnamed TextStim: height = 0.06
24.3740 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.4754 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.5765 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.6780 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.7795 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.8464 	DATA 	Keypress: down
24.8806 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.8815 	EXP 	Sound  reached end of file
24.8815 	EXP 	Sound  started
24.9858 	EXP 	unnamed TextStim: height = 0.06
24.9858 	EXP 	unnamed TextStim: height = 0.06
24.9858 	EXP 	unnamed TextStim: height = 0.06
