12.9595 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
45.1047 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.2058 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.3071 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.4081 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.5091 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.6102 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.7116 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.8131 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.9142 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.0154 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.1169 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.2184 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.3195 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.4205 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.5216 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.6226 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.7236 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.8250 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.9264 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.0277 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.0394 	DATA 	Keypress: down
47.1288 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.1297 	EXP 	Sound  reached end of file
47.1297 	EXP 	Sound  started
47.2340 	EXP 	unnamed TextStim: height = 0.06
47.2340 	EXP 	unnamed TextStim: height = 0.06
47.2340 	EXP 	unnamed TextStim: height = 0.06
47.2340 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.3351 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.4361 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.5372 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.6382 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.7395 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.8405 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.9420 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.0435 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.1448 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.2458 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.3473 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.4484 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.5496 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.6507 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.7518 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.8528 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.9542 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
48.9831 	DATA 	Keypress: down
49.0558 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.0566 	EXP 	Sound  reached end of file
49.0566 	EXP 	Sound  started
49.1608 	EXP 	unnamed TextStim: height = 0.06
49.1608 	EXP 	unnamed TextStim: height = 0.06
49.1608 	EXP 	unnamed TextStim: height = 0.06
49.1608 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.2620 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.3635 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.4646 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.5657 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.6668 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.7678 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.8689 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
49.9699 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.0714 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.0811 	DATA 	Keypress: up
50.1730 	EXP 	unnamed TextStim: text = 'Volume: 0.05\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.1741 	EXP 	Sound  reached end of file
50.1741 	EXP 	Sound  started
50.2783 	EXP 	unnamed TextStim: height = 0.06
50.2783 	EXP 	unnamed TextStim: height = 0.06
50.2783 	EXP 	unnamed TextStim: height = 0.06
50.2783 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.3340 	DATA 	Keypress: up
50.3795 	EXP 	unnamed TextStim: text = 'Volume: 0.10\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.3803 	EXP 	Sound  reached end of file
50.3803 	EXP 	Sound  started
50.4850 	EXP 	unnamed TextStim: height = 0.06
50.4850 	EXP 	unnamed TextStim: height = 0.06
50.4850 	EXP 	unnamed TextStim: height = 0.06
50.4850 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.5862 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.6873 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.7884 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.8894 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
50.9904 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.0914 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.1929 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.2944 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.3956 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.4971 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.5986 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.6997 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.8008 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
51.9018 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.0029 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.1039 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.2053 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.3068 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.4080 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.5091 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.6106 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.7117 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.8128 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.8510 	DATA 	Keypress: up
52.9138 	EXP 	unnamed TextStim: text = 'Volume: 0.15\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
52.9149 	EXP 	Sound  reached end of file
52.9149 	EXP 	Sound  started
53.0189 	EXP 	unnamed TextStim: height = 0.06
53.0189 	EXP 	unnamed TextStim: height = 0.06
53.0189 	EXP 	unnamed TextStim: height = 0.06
53.0189 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.1200 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.2211 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.3226 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.4241 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.5253 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.6268 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.7281 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.8292 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
53.9302 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.0313 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.1324 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.2335 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.3349 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.4365 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.5381 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.6393 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.7408 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.8419 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
54.9430 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.0440 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.1220 	DATA 	Keypress: up
55.1455 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.1465 	EXP 	Sound  reached end of file
55.1465 	EXP 	Sound  started
55.2508 	EXP 	unnamed TextStim: height = 0.06
55.2508 	EXP 	unnamed TextStim: height = 0.06
55.2508 	EXP 	unnamed TextStim: height = 0.06
55.2508 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.3519 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.4534 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.5569 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.6581 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.7596 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.8611 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
55.9621 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.0632 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.1643 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.2654 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.3664 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.4678 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.5693 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.6704 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.7715 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.8730 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
56.9741 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.0751 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.1762 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.2069 	DATA 	Keypress: up
57.2775 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.2784 	EXP 	Sound  reached end of file
57.2784 	EXP 	Sound  started
57.3826 	EXP 	unnamed TextStim: height = 0.06
57.3826 	EXP 	unnamed TextStim: height = 0.06
57.3826 	EXP 	unnamed TextStim: height = 0.06
57.3826 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.4836 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.5852 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.6867 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.7879 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.8895 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
57.9909 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.0919 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.1930 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.2940 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.3955 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
